时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
37634,train,1025,60,60,1.0,97.03333333333333,62.916666666666664,108.43333333333334,268.3833333333333,635.0,0.5,55.28333333333333,46.04347826086956,57.294117647058826,64.2,104416.21363793674
38659,train,912,60,60,1.0,70.9,53.55,102.08333333333333,226.53333333333333,671.0,0.2666666666666667,37.78333333333333,40.94736842105263,39.2,33.57142857142857,93747.34780201876
39571,train,2000,59,60,0.9833333333333333,97.84745762711864,60.83050847457627,84.67796610169492,243.35593220338984,675.0,0.35593220338983056,35.23728813559322,42.964285714285715,32.625,23.6,98923.54768249823
41571,train,899,60,60,1.0,79.68333333333334,61.35,86.66666666666667,227.7,466.0,0.30000000000000004,27.65,44.0,1.7619047619047619,38.470588235294116,95119.56425874945
42470,test,946,60,60,1.0,67.0,62.2,95.35,224.55,546.0,0.33333333333333337,36.0,45.72727272727273,28.0,33.0,97579.31392121674
42470,train,979,60,60,1.0,90.73333333333333,62.4,114.51666666666667,267.65,740.0,0.5333333333333333,54.86666666666667,41.125,72.0,52.86666666666667,102109.14517420524
43449,train,890,60,60,1.0,62.05,68.28333333333333,96.66666666666667,227.0,656.0,0.30000000000000004,25.266666666666666,44.0,9.11111111111111,17.894736842105264,92982.19397274623
44339,train,980,60,60,1.0,74.15,62.86666666666667,91.75,228.76666666666668,559.0,0.3666666666666667,31.9,50.083333333333336,25.736842105263158,13.117647058823529,96998.30385829588
45319,train,978,60,60,1.0,92.45,58.03333333333333,89.85,240.33333333333334,781.0,0.3666666666666667,38.416666666666664,48.625,15.583333333333334,57.65,98015.74647075548
46297,train,956,60,60,1.0,79.13333333333334,66.18333333333334,124.15,269.46666666666664,779.0,0.4833333333333333,60.11666666666667,68.65,87.9,23.8,103249.65061602149
47253,train,972,60,60,1.0,72.61666666666666,64.95,104.06666666666666,241.63333333333333,541.0,0.3666666666666667,38.1,65.85714285714286,29.15,16.842105263157894,100832.42035656403
48225,train,890,60,60,1.0,67.73333333333333,55.45,87.81666666666666,211.0,676.0,0.30000000000000004,25.5,38.77777777777778,23.470588235294116,17.32,92092.67209735303
49115,train,1036,60,60,1.0,132.01666666666668,65.4,106.43333333333334,303.85,888.0,0.5166666666666666,77.56666666666666,77.42105263157895,68.12,92.5,106672.88611515227
50151,train,900,60,60,1.0,79.56666666666666,55.983333333333334,97.38333333333334,232.93333333333334,528.0,0.3833333333333333,30.783333333333335,35.73684210526316,30.142857142857142,26.75,95597.42973016048
51051,train,953,60,60,1.0,101.28333333333333,69.18333333333334,94.48333333333333,264.95,480.0,0.5666666666666667,43.86666666666667,46.31578947368421,52.130434782608695,30.72222222222222,101102.94762411398
52004,train,914,60,60,1.0,99.13333333333334,55.05,120.53333333333333,274.71666666666664,820.0,0.5,58.15,36.75,94.34782608695652,34.35294117647059,100364.55678705462
52918,test,962,60,60,1.0,62.95,58.266666666666666,106.33333333333333,227.55,901.0,0.23333333333333328,41.416666666666664,50.55,15.736842105263158,55.95238095238095,93396.17769154615
52918,train,931,60,60,1.0,56.916666666666664,70.96666666666667,86.71666666666667,214.6,540.0,0.2833333333333333,32.25,39.666666666666664,18.4,38.63157894736842,95747.65403212042
53849,train,870,60,60,1.0,60.88333333333333,55.86666666666667,83.66666666666667,200.41666666666666,499.0,0.23333333333333328,18.966666666666665,33.470588235294116,11.791666666666666,15.052631578947368,89807.28788210031
54719,train,901,60,60,1.0,70.83333333333333,65.25,109.03333333333333,245.11666666666667,485.0,0.3666666666666667,45.86666666666667,19.555555555555557,49.391304347826086,66.52631578947368,95920.1296595007
55620,train,906,60,60,1.0,100.21666666666667,74.58333333333333,89.88333333333334,264.68333333333334,826.0,0.44999999999999996,51.666666666666664,64.5,62.23076923076923,29.238095238095237,97023.18782254831
56526,train,902,60,60,1.0,118.58333333333333,55.68333333333333,99.86666666666666,274.1333333333333,610.0,0.4833333333333333,47.95,38.04761904761905,50.36363636363637,57.05882352941177,99476.77596198124
57428,train,917,60,60,1.0,69.46666666666667,70.71666666666667,94.38333333333334,234.56666666666666,513.0,0.35,34.31666666666667,53.0,26.714285714285715,15.066666666666666,97582.232721621
58345,train,890,60,60,1.0,57.28333333333333,48.016666666666666,87.68333333333334,192.98333333333332,623.0,0.18333333333333335,20.95,11.2,13.333333333333334,39.63157894736842,87932.7085980644
59235,train,2000,59,60,0.9833333333333333,65.01694915254237,69.20338983050847,99.7457627118644,233.96610169491527,554.0,0.423728813559322,38.66101694915254,59.0,23.695652173913043,31.285714285714285,101376.126895092
61235,train,992,60,60,1.0,119.9,58.43333333333333,107.78333333333333,286.1166666666667,763.0,0.6,68.95,49.8125,109.69565217391305,38.904761904761905,105291.95573125675
62227,train,942,60,60,1.0,93.43333333333334,66.71666666666667,89.86666666666666,250.01666666666668,652.0,0.41666666666666663,43.86666666666667,90.29411764705883,19.95,30.347826086956523,98042.11178263326
63169,test,2000,59,60,0.9833333333333333,49.983050847457626,67.15254237288136,94.79661016949153,211.9322033898305,929.0,0.23728813559322037,35.728813559322035,34.07692307692308,49.07692307692308,19.45,95950.73524826144
63169,train,883,60,60,1.0,51.3,69.48333333333333,82.35,203.13333333333333,447.0,0.3666666666666667,17.383333333333333,25.38888888888889,19.272727272727273,8.1,89782.58185768804
64052,train,891,60,60,1.0,75.0,58.166666666666664,97.85,231.01666666666668,737.0,0.33333333333333337,42.18333333333333,52.285714285714285,59.31818181818182,20.583333333333332,96799.59957337262
64943,train,1040,60,60,1.0,119.36666666666666,64.95,95.9,280.21666666666664,901.0,0.5833333333333333,62.1,53.72727272727273,69.66666666666667,62.285714285714285,107886.94268044068
65983,train,2000,58,60,0.9666666666666667,116.27586206896552,57.741379310344826,102.53448275862068,276.55172413793105,725.0,0.5172413793103448,60.258620689655174,21.0,82.625,67.94117647058823,107627.87433634719
67983,train,922,60,60,1.0,108.95,67.38333333333334,98.05,274.3833333333333,621.0,0.5666666666666667,56.4,64.04545454545455,56.857142857142854,45.94117647058823,100312.65713292708
68905,train,971,60,60,1.0,85.78333333333333,63.85,99.31666666666666,248.95,663.0,0.3666666666666667,43.55,47.22727272727273,41.08695652173913,41.93333333333333,102262.54496465229
69876,train,941,60,60,1.0,58.6,62.2,101.48333333333333,222.28333333333333,442.0,0.31666666666666665,29.2,20.333333333333332,32.18518518518518,34.46666666666667,97642.60759268355
70817,train,838,60,60,1.0,64.46666666666667,56.75,96.71666666666667,217.93333333333334,730.0,0.30000000000000004,33.78333333333333,45.05882352941177,37.92,17.38888888888889,90051.276758995
71655,train,956,60,60,1.0,132.76666666666668,58.96666666666667,102.53333333333333,294.26666666666665,887.0,0.55,79.63333333333334,61.421052631578945,121.5,49.36842105263158,105576.00340851296
72611,train,2000,58,60,0.9666666666666667,103.46551724137932,59.58620689655172,108.58620689655173,271.63793103448273,676.0,0.5517241379310345,57.87931034482759,61.68181818181818,59.904761904761905,49.46666666666667,110207.95680342618
74611,test,958,60,60,1.0,99.4,62.78333333333333,104.85,267.03333333333336,896.0,0.4,59.78333333333333,37.111111111111114,69.96875,68.0,100963.68276251071
74611,train,904,60,60,1.0,70.2,57.06666666666667,106.9,234.16666666666666,747.0,0.33333333333333337,46.3,31.055555555555557,31.38095238095238,74.28571428571429,93916.64672404772
75515,train,2000,59,60,0.9833333333333333,98.22033898305085,69.88135593220339,103.55932203389831,271.66101694915255,623.0,0.4915254237288136,58.220338983050844,70.4,60.15,43.36842105263158,109599.04107489756
77515,train,983,60,60,1.0,102.06666666666666,60.61666666666667,97.81666666666666,260.5,907.0,0.41666666666666663,48.56666666666667,65.6842105263158,62.31818181818182,15.526315789473685,100148.52507208507
78498,train,883,60,60,1.0,50.71666666666667,63.11666666666667,90.11666666666666,203.95,602.0,0.2833333333333333,22.116666666666667,1.5625,31.545454545454547,27.636363636363637,87423.25641292859
79381,train,844,60,60,1.0,30.05,55.833333333333336,93.9,179.78333333333333,595.0,0.16666666666666663,16.483333333333334,8.666666666666666,12.105263157894736,26.217391304347824,88169.7972148115
80225,train,968,60,60,1.0,62.11666666666667,58.68333333333333,97.95,218.75,538.0,0.2666666666666667,32.6,28.05,11.333333333333334,70.1875,97648.86443480605
81193,train,932,60,60,1.0,74.66666666666667,60.55,86.86666666666666,222.08333333333334,552.0,0.31666666666666665,32.03333333333333,62.25,33.44,4.7368421052631575,92425.00234549622
82125,train,910,60,60,1.0,99.48333333333333,59.733333333333334,100.26666666666667,259.48333333333335,655.0,0.4833333333333333,50.483333333333334,30.0,72.95833333333333,42.375,97258.0436577438
83035,train,944,60,60,1.0,66.1,51.833333333333336,105.05,222.98333333333332,758.0,0.31666666666666665,32.15,31.5,51.476190476190474,9.117647058823529,95311.81031336893
83979,train,903,60,60,1.0,77.11666666666666,54.016666666666666,90.1,221.23333333333332,592.0,0.2833333333333333,29.883333333333333,42.529411764705884,25.352941176470587,24.576923076923077,94011.8048429444
84882,test,2000,59,60,0.9833333333333333,85.71186440677967,65.42372881355932,107.16949152542372,258.3050847457627,871.0,0.38983050847457623,47.88135593220339,71.52631578947368,49.074074074074076,10.846153846153847,101664.50163950666
84882,train,952,60,60,1.0,102.6,54.11666666666667,101.53333333333333,258.25,668.0,0.41666666666666663,45.86666666666667,25.0,52.964285714285715,51.05555555555556,100976.62799297964
85834,train,965,60,60,1.0,66.91666666666667,58.2,103.35,228.46666666666667,940.0,0.23333333333333328,42.85,45.94117647058823,26.68,62.388888888888886,99266.7240356683
86799,train,929,60,60,1.0,74.8,65.2,105.03333333333333,245.03333333333333,647.0,0.35,40.21666666666667,42.32,30.9375,45.26315789473684,100006.11977153852
87728,train,2000,58,60,0.9666666666666667,97.6896551724138,59.08620689655172,118.5,275.2758620689655,653.0,0.48275862068965514,56.758620689655174,56.65,69.0,43.27777777777778,105019.00001844704
89728,train,954,60,60,1.0,87.36666666666666,57.25,89.75,234.36666666666667,774.0,0.30000000000000004,36.15,32.53333333333333,47.5,23.473684210526315,95189.91716385556
90682,train,862,60,60,1.0,38.65,55.166666666666664,92.25,186.06666666666666,463.0,0.18333333333333335,15.55,14.55,0.8823529411764706,27.26086956521739,86420.3649564017
91544,train,882,60,60,1.0,55.2,51.78333333333333,83.61666666666666,190.6,478.0,0.18333333333333335,14.433333333333334,12.11111111111111,19.333333333333332,13.25925925925926,83804.98091143492
92426,train,915,60,60,1.0,85.21666666666667,56.06666666666667,96.45,237.73333333333332,614.0,0.3666666666666667,44.31666666666667,14.538461538461538,88.4090909090909,21.0,93425.22126337302
93341,train,994,60,60,1.0,61.733333333333334,66.18333333333334,106.21666666666667,234.13333333333333,656.0,0.35,39.0,30.333333333333332,36.42857142857143,55.285714285714285,101479.95703714334
94335,train,2000,59,60,0.9833333333333333,78.8135593220339,63.779661016949156,98.22033898305085,240.8135593220339,803.0,0.30508474576271183,41.11864406779661,65.6470588235294,55.588235294117645,14.6,100513.20144449148
96335,test,2000,58,60,0.9666666666666667,116.01724137931035,50.87931034482759,101.22413793103448,268.12068965517244,803.0,0.4482758620689655,50.53448275862069,11.0,90.66666666666667,43.63157894736842,99832.60678703614
96335,train,870,60,60,1.0,46.833333333333336,53.233333333333334,93.35,193.41666666666666,598.0,0.23333333333333328,16.4,19.80952380952381,9.666666666666666,22.4,92605.04263631649
97205,train,916,60,60,1.0,36.266666666666666,59.733333333333334,89.6,185.6,396.0,0.25,14.166666666666666,20.842105263157894,6.3076923076923075,19.333333333333332,94590.68057555181
98121,train,879,60,60,1.0,60.46666666666667,54.38333333333333,97.3,212.15,559.0,0.2666666666666667,28.05,45.0,19.846153846153847,25.894736842105264,96300.78151523632
99000,train,2000,58,60,0.9666666666666667,98.72413793103448,58.58620689655172,115.10344827586206,272.41379310344826,904.0,0.4655172413793104,60.55172413793103,41.1578947368421,75.94736842105263,64.35,104348.66053359509
101000,train,915,60,60,1.0,85.15,56.5,112.41666666666667,254.06666666666666,697.0,0.35,56.05,66.6470588235294,54.083333333333336,49.05263157894737,101148.26709325367
101915,train,867,60,60,1.0,57.03333333333333,57.233333333333334,98.11666666666666,212.38333333333333,656.0,0.25,24.166666666666668,44.46666666666667,29.833333333333332,3.1904761904761907,94754.81918246724
102782,train,1003,60,60,1.0,143.38333333333333,57.93333333333333,107.66666666666667,308.98333333333335,810.0,0.65,85.2,90.46153846153847,81.73076923076923,86.23809523809524,108078.74765124936
103785,train,919,60,60,1.0,45.666666666666664,60.583333333333336,108.93333333333334,215.18333333333334,523.0,0.2833333333333333,22.85,25.235294117647058,21.208333333333332,22.789473684210527,96302.17147050412
104704,train,890,60,60,1.0,73.88333333333334,56.266666666666666,88.18333333333334,218.33333333333334,569.0,0.2666666666666667,30.0,23.55,40.5,27.272727272727273,94788.34640711751
105594,train,2000,59,60,0.9833333333333333,52.50847457627118,44.32203389830509,102.79661016949153,199.6271186440678,690.0,0.2033898305084746,31.135593220338983,35.95652173913044,46.0625,13.65,95294.87381594708
107594,test,972,60,60,1.0,81.2,61.333333333333336,100.13333333333334,242.66666666666666,944.0,0.4,44.95,71.92857142857143,32.10526315789474,40.0,99061.08304199587
107594,train,920,60,60,1.0,88.21666666666667,55.5,99.75,243.46666666666667,661.0,0.4,39.6,28.125,45.44444444444444,41.11764705882353,97366.24337834203
108514,train,899,60,60,1.0,66.45,62.416666666666664,92.81666666666666,221.68333333333334,785.0,0.2666666666666667,36.233333333333334,24.529411764705884,31.565217391304348,51.55,93682.03933533041
109413,train,2000,58,60,0.9666666666666667,86.5,62.327586206896555,91.1896551724138,240.01724137931035,791.0,0.3448275862068966,38.275862068965516,53.46153846153846,32.95652173913044,34.86363636363637,100522.42120624939
111413,train,879,60,60,1.0,81.93333333333334,45.35,98.93333333333334,226.21666666666667,879.0,0.31666666666666665,37.55,78.84615384615384,14.03448275862069,45.611111111111114,92246.76101693563
112292,train,852,60,60,1.0,67.86666666666666,52.96666666666667,84.1,204.93333333333334,639.0,0.19999999999999996,30.65,51.26315789473684,34.0,4.611111111111111,88494.06156894004
113144,train,973,60,60,1.0,72.55,53.03333333333333,94.91666666666667,220.5,973.0,0.23333333333333328,42.03333333333333,9.733333333333333,29.142857142857142,63.483870967741936,96933.03895419299
114117,train,853,60,60,1.0,55.06666666666667,54.61666666666667,85.5,195.18333333333334,615.0,0.23333333333333328,18.7,30.083333333333332,12.36,19.652173913043477,86556.38703742044
114970,train,908,60,60,1.0,47.88333333333333,57.983333333333334,96.5,202.36666666666667,435.0,0.30000000000000004,23.35,8.0,23.56,33.333333333333336,90405.80037087468
115878,train,868,60,60,1.0,96.63333333333334,56.416666666666664,91.46666666666667,244.51666666666668,702.0,0.33333333333333337,40.18333333333333,30.818181818181817,39.666666666666664,55.785714285714285,92908.61645828691
116746,train,890,60,60,1.0,65.43333333333334,56.916666666666664,95.86666666666666,218.21666666666667,768.0,0.3833333333333333,35.2,44.25,19.904761904761905,42.578947368421055,91177.58983705845
117636,test,882,60,60,1.0,68.8,50.733333333333334,98.78333333333333,218.31666666666666,820.0,0.25,31.7,20.416666666666668,57.34782608695652,13.52,92113.45190745711
117636,train,942,60,60,1.0,41.05,50.583333333333336,98.05,189.68333333333334,511.0,0.23333333333333328,20.383333333333333,15.055555555555555,17.333333333333332,29.77777777777778,94886.99623478537
118578,train,889,60,60,1.0,47.016666666666666,56.31666666666667,87.76666666666667,191.1,516.0,0.19999999999999996,20.216666666666665,12.866666666666667,26.40909090909091,19.08695652173913,92469.69828980163
119467,train,885,60,60,1.0,78.38333333333334,56.7,94.25,229.33333333333334,858.0,0.2666666666666667,33.18333333333333,13.0,37.55,44.30434782608695,95938.72019038138
120352,train,924,60,60,1.0,85.05,66.91666666666667,83.26666666666667,235.23333333333332,924.0,0.19999999999999996,40.11666666666667,3.5833333333333335,74.51724137931035,10.68421052631579,98832.44792761185
121276,train,921,60,60,1.0,74.66666666666667,58.88333333333333,92.96666666666667,226.51666666666668,734.0,0.2666666666666667,33.733333333333334,36.57142857142857,40.0,22.736842105263158,92508.52038336627
122197,train,857,60,60,1.0,69.4,61.983333333333334,88.46666666666667,219.85,804.0,0.2833333333333333,26.883333333333333,31.857142857142858,40.5,3.1176470588235294,93811.67521424756
123054,train,971,60,60,1.0,101.33333333333333,58.95,101.61666666666666,261.9,897.0,0.3666666666666667,50.4,31.91304347826087,43.642857142857146,73.0,100398.98933068992
124025,train,867,60,60,1.0,66.16666666666667,62.0,90.7,218.86666666666667,804.0,0.23333333333333328,38.31666666666667,13.9,65.9047619047619,33.526315789473685,90776.05169871164
124892,train,2000,59,60,0.9833333333333333,117.64406779661017,75.94915254237289,112.10169491525424,305.6949152542373,843.0,0.6610169491525424,86.10169491525424,95.78947368421052,75.68181818181819,88.61111111111111,108967.72851195924
126892,train,975,60,60,1.0,104.63333333333334,56.03333333333333,103.01666666666667,263.68333333333334,865.0,0.4,41.43333333333333,16.77777777777778,57.25,45.0,102012.75418941863
127867,test,2000,59,60,0.9833333333333333,95.86440677966101,54.813559322033896,93.64406779661017,244.32203389830508,624.0,0.3220338983050848,36.03389830508475,66.94444444444444,33.708333333333336,6.588235294117647,98286.07531032935
127867,train,974,60,60,1.0,65.01666666666667,62.15,86.66666666666667,213.83333333333334,565.0,0.2833333333333333,27.9,15.071428571428571,39.80769230769231,21.4,90068.67814096525
128841,train,953,60,60,1.0,98.76666666666667,60.71666666666667,100.63333333333334,260.1166666666667,823.0,0.43333333333333335,50.6,27.153846153846153,52.285714285714285,64.15789473684211,100608.21596937624
129794,train,2000,59,60,0.9833333333333333,121.11864406779661,72.96610169491525,103.01694915254237,297.10169491525426,878.0,0.5254237288135593,68.30508474576271,152.33333333333334,44.89655172413793,64.61904761904762,105309.88199938073
131794,train,921,60,60,1.0,58.56666666666667,61.71666666666667,91.76666666666667,212.05,638.0,0.2833333333333333,30.783333333333335,17.125,35.75,35.75,93573.5080402311
132715,train,988,60,60,1.0,78.13333333333334,65.15,106.23333333333333,249.51666666666668,562.0,0.3833333333333333,44.5,51.81818181818182,22.666666666666668,62.0,100144.31233118665
133703,train,883,60,60,1.0,72.05,60.56666666666667,98.23333333333333,230.85,761.0,0.30000000000000004,35.18333333333333,19.4375,55.27272727272727,26.545454545454547,93411.43970877776
134586,train,938,60,60,1.0,71.88333333333334,64.68333333333334,87.18333333333334,223.75,938.0,0.2666666666666667,35.95,15.25,33.34782608695652,48.28,92907.38971530845
135524,train,909,60,60,1.0,72.65,59.0,102.65,234.3,743.0,0.35,42.083333333333336,73.3125,20.91304347826087,41.476190476190474,94873.5551813452
136433,train,944,60,60,1.0,62.25,56.53333333333333,94.98333333333333,213.76666666666668,838.0,0.19999999999999996,33.38333333333333,69.44444444444444,29.72,0.5882352941176471,93457.7243375303
137377,train,993,60,60,1.0,91.65,76.06666666666666,97.66666666666667,265.3833333333333,885.0,0.3666666666666667,56.083333333333336,35.857142857142854,56.869565217391305,67.6086956521739,105150.40838574432
138370,test,909,60,60,1.0,75.56666666666666,61.43333333333333,82.83333333333333,219.83333333333334,664.0,0.2833333333333333,29.05,10.214285714285714,35.85,33.96153846153846,92123.95410893938
138370,train,832,60,60,1.0,55.1,57.333333333333336,85.33333333333333,197.76666666666668,725.0,0.18333333333333335,26.45,40.05882352941177,16.833333333333332,26.42105263157895,88028.70244485856
139202,train,2000,59,60,0.9833333333333333,52.71186440677966,54.03389830508475,95.49152542372882,202.23728813559322,688.0,0.2542372881355932,24.779661016949152,36.75,15.291666666666666,26.68421052631579,96405.39765069606
141202,train,2000,59,60,0.9833333333333333,54.983050847457626,55.30508474576271,106.2542372881356,216.54237288135593,953.0,0.1694915254237288,35.79661016949152,42.15384615384615,42.642857142857146,20.555555555555557,96196.68173655047
143202,train,2000,59,60,0.9833333333333333,67.72881355932203,63.101694915254235,91.69491525423729,222.52542372881356,730.0,0.27118644067796616,31.372881355932204,7.117647058823529,48.61904761904762,33.76190476190476,92926.81542046915
